30 95
24 0 19
27 0 2
18 0 8
0 28 4
22 0 8
13 0 7
0 21 12
0 20 1
0 26 2
1 5 17
1 17 15
11 1 12
1 18 12
1 10 11
1 13 14
1 6 12
1 12 13
1 8 5
14 1 1
5 2 6
2 17 18
18 2 1
2 28 11
9 2 5
2 6 9
21 2 18
2 8 20
2 20 20
5 3 1
22 3 7
21 3 5
3 26 12
25 4 11
18 4 15
13 4 5
5 25 9
16 5 12
22 5 20
5 9 2
13 5 8
7 6 12
10 6 8
6 13 19
6 12 17
29 6 11
6 20 3
7 27 1
22 7 20
13 7 9
21 7 6
8 7 1
7 20 7
25 8 18
16 8 10
8 17 4
8 10 5
9 8 5
13 8 14
9 24 11
9 25 1
10 16 8
27 10 20
10 22 11
20 10 19
26 10 16
11 23 10
11 27 20
28 11 4
11 12 9
11 14 14
20 11 10
25 12 1
12 23 18
19 12 15
12 15 3
23 13 8
13 29 18
14 13 18
26 13 11
29 14 16
25 16 2
16 23 6
18 16 18
18 17 1
17 22 10
17 19 18
18 21 18
20 25 9
20 22 10
29 20 15
24 21 18
28 23 2
27 24 18
25 27 7
29 26 15
9 3
