30 91
7 0 14
0 15 7
27 0 14
26 0 10
0 3 8
0 28 5
0 4 6
18 1 6
1 21 1
27 1 16
1 16 11
13 1 13
1 28 20
2 1 8
4 1 15
1 22 14
8 2 17
15 2 9
20 2 16
23 2 5
22 2 20
10 3 13
5 3 14
21 3 7
3 24 17
3 29 19
9 3 13
3 12 9
3 25 4
27 4 11
4 29 4
12 4 14
19 4 12
7 5 20
5 21 15
5 27 10
19 5 5
6 7 2
6 9 14
28 6 12
16 7 9
7 29 8
28 7 5
27 8 19
8 29 6
20 8 3
8 28 10
24 9 10
13 9 3
9 20 5
12 9 1
9 23 8
22 9 19
9 19 6
10 21 9
27 10 4
10 16 15
10 29 8
12 10 11
10 25 1
19 10 10
11 24 11
11 29 4
17 12 5
12 28 15
13 18 8
20 13 17
13 25 15
14 18 14
15 21 5
15 27 9
15 26 2
15 16 6
28 16 9
16 25 16
18 17 4
17 21 1
20 17 2
17 25 12
19 20 19
29 20 1
24 21 6
21 28 9
23 21 13
26 22 13
22 29 2
22 23 16
22 25 17
23 25 4
24 26 16
26 28 8
11 14
