29 63
6 0 3
22 0 6
0 5 18
0 27 11
28 0 6
19 0 17
0 23 2
1 11 4
20 1 17
1 3 6
7 1 17
1 9 7
1 28 7
1 16 13
2 7 16
15 2 12
10 3 8
18 3 16
4 18 11
4 26 10
4 16 3
19 4 1
4 8 7
20 5 15
17 5 2
28 5 2
5 14 9
8 5 2
22 6 17
10 7 17
7 12 1
27 7 10
7 8 4
16 8 16
26 9 14
10 20 19
10 17 2
11 18 11
12 22 8
18 13 11
13 22 3
13 28 12
13 24 4
14 13 14
13 23 7
14 26 20
15 14 10
15 17 18
15 28 7
24 15 2
16 25 5
17 24 6
18 26 8
18 22 2
28 18 7
26 19 6
19 27 15
19 25 5
24 20 6
21 25 5
23 22 11
25 28 1
26 28 10
12 21
