30 76
0 29 5
0 18 18
3 0 11
28 0 10
7 0 1
12 0 13
18 1 5
1 4 10
1 26 8
16 2 11
2 29 9
3 11 16
29 3 4
18 3 12
3 9 18
5 3 7
3 10 15
3 7 13
15 4 1
19 5 6
5 16 9
9 5 17
5 28 19
27 5 20
25 6 12
6 10 4
28 6 15
24 6 12
6 26 17
23 7 5
19 7 8
7 29 13
25 7 15
13 7 3
7 17 2
26 7 4
11 8 11
8 25 10
26 8 14
9 18 12
10 23 11
18 10 9
21 10 16
18 11 16
14 11 18
11 24 14
22 12 6
12 18 5
15 12 19
23 13 12
22 13 16
13 25 16
13 20 9
15 13 20
28 13 6
14 19 12
15 23 7
16 15 7
21 15 10
15 27 17
26 15 6
16 19 18
20 16 17
23 17 12
24 17 8
29 19 18
20 19 14
22 20 2
29 20 3
28 20 5
24 21 13
27 22 4
26 22 7
24 25 6
28 25 14
28 29 6
17 5
