29 63
0 12 17
0 11 7
0 20 5
1 21 10
1 24 20
1 13 11
22 1 7
1 20 15
17 2 4
15 2 8
2 26 13
2 28 13
9 3 11
4 3 7
24 3 8
3 22 18
4 12 16
11 4 7
24 4 18
4 6 8
24 5 20
5 28 5
5 22 7
6 17 20
22 6 11
18 7 12
8 7 7
20 7 13
27 8 8
14 8 7
8 23 20
28 8 7
9 10 5
9 27 17
9 13 14
9 22 7
10 18 10
10 11 12
20 10 15
11 17 16
11 23 6
11 24 12
11 16 20
22 11 1
25 12 17
14 21 3
23 14 10
14 24 20
15 16 16
25 16 11
20 16 16
17 20 17
18 21 12
18 25 16
19 25 11
19 20 16
20 26 17
20 28 1
27 21 4
25 21 16
23 22 2
28 26 8
28 27 3
10 8
