29 66
0 19 9
0 12 18
10 0 19
12 1 19
1 24 8
1 26 9
25 1 13
1 22 8
21 1 18
2 21 11
16 2 3
3 17 14
15 3 5
3 22 7
10 3 3
3 27 18
12 4 16
24 4 3
4 11 3
21 4 3
5 20 14
6 5 14
5 26 10
9 5 12
24 6 3
7 12 6
23 7 2
7 26 9
7 25 1
7 10 2
12 8 5
26 8 20
27 8 12
20 9 12
19 9 6
22 9 10
9 21 20
9 27 4
20 10 15
17 10 7
10 24 14
11 19 15
11 24 18
11 27 16
18 11 2
12 14 14
12 21 12
13 21 8
16 13 15
13 28 7
14 20 8
15 14 1
16 14 11
14 27 14
24 15 14
16 24 7
22 17 19
28 18 9
19 27 14
19 28 4
23 20 11
20 25 7
21 28 13
22 26 20
22 27 12
27 25 1
6 28
