30 77
1 0 15
0 16 18
2 0 19
0 13 16
10 0 13
27 0 13
0 21 12
1 5 10
9 1 10
18 1 18
1 22 6
1 29 2
4 1 6
14 1 18
9 2 19
2 7 16
6 2 7
2 24 4
28 2 18
2 14 17
2 21 7
3 16 5
3 9 15
3 13 14
3 15 3
7 3 3
3 8 2
3 22 15
14 3 6
4 18 16
12 4 6
4 14 15
21 4 7
20 5 8
5 9 14
13 5 4
5 7 8
5 19 11
6 22 13
6 19 12
6 12 20
11 6 8
7 16 2
24 7 7
7 10 7
28 7 4
8 22 1
8 19 7
25 8 8
20 9 13
9 13 16
9 22 18
26 9 10
29 9 15
22 10 11
11 23 2
11 12 5
13 12 15
19 12 8
14 12 9
28 13 3
26 13 19
14 22 4
14 24 20
19 15 7
15 23 6
24 15 8
27 15 20
16 27 2
21 17 2
18 19 11
24 18 19
19 27 9
26 21 19
22 28 6
23 27 14
24 26 19
17 25
