26 65
0 7 11
24 0 15
0 9 7
23 0 6
6 1 19
1 19 15
10 1 1
18 1 4
2 19 8
10 2 1
3 2 6
3 17 15
3 20 16
3 6 7
8 3 6
4 5 11
4 8 3
4 10 13
5 7 1
20 5 4
11 5 14
19 5 10
5 9 17
5 16 7
12 6 1
14 6 11
6 11 20
15 6 2
6 23 8
25 7 13
10 7 1
7 22 7
8 24 16
20 8 2
8 19 6
8 15 20
8 22 5
9 24 10
9 15 17
9 23 6
9 22 4
10 13 6
10 11 20
10 21 3
22 10 20
20 11 1
19 11 15
19 12 5
17 13 12
13 20 19
13 14 4
15 13 15
13 22 6
17 14 8
19 14 9
14 15 12
14 21 5
19 15 12
24 16 4
20 18 11
18 21 13
23 18 7
19 24 12
21 25 14
25 22 9
7 17
