27 69
7 0 3
20 0 18
16 0 11
14 0 20
1 2 7
1 7 13
5 1 20
1 3 15
22 1 3
2 25 14
8 2 5
2 6 6
2 26 1
2 15 7
9 2 12
8 3 3
11 3 18
3 26 19
3 23 8
4 24 13
11 4 18
12 4 18
4 16 20
26 4 12
21 4 7
24 5 6
5 20 5
8 5 12
5 18 8
26 6 4
6 17 5
25 7 10
7 20 16
26 7 9
23 7 17
7 10 18
8 19 11
8 26 20
21 8 18
24 9 8
9 20 7
19 9 19
10 25 11
19 10 8
10 11 9
21 10 19
13 12 1
23 12 13
17 12 15
14 12 20
13 20 1
13 23 18
17 13 11
14 20 12
16 14 18
14 26 17
23 14 17
15 24 16
18 15 20
16 26 12
17 16 19
25 17 2
17 20 4
17 19 12
19 18 19
21 18 18
19 24 9
20 19 15
24 25 3
16 22
