29 69
5 0 10
18 0 5
0 13 19
0 8 11
26 0 8
20 0 14
19 0 8
11 1 1
7 1 16
1 24 6
2 18 5
12 2 1
15 2 17
2 7 3
3 14 10
3 27 9
12 4 14
4 15 9
4 17 5
5 8 17
10 5 20
5 19 3
6 11 5
14 6 7
6 23 6
6 7 9
6 24 20
27 6 2
7 28 1
26 7 5
15 7 7
7 14 2
8 26 20
17 8 20
14 8 4
19 8 20
9 8 17
13 9 19
9 19 11
21 10 9
14 11 9
11 16 17
11 27 8
28 12 12
12 15 14
20 12 5
13 18 19
13 22 9
13 20 19
13 23 13
28 14 8
19 14 2
14 24 19
15 17 14
16 15 14
16 24 14
17 28 7
17 25 17
20 18 17
23 20 2
20 24 7
22 24 4
25 22 13
27 22 17
26 24 7
24 25 9
28 25 5
27 25 5
28 26 6
27 21
