28 67
7 0 13
15 0 15
0 9 6
19 0 5
26 0 8
0 27 17
0 22 16
23 1 17
20 1 17
18 2 2
2 3 14
2 13 9
12 2 12
2 11 16
2 19 15
6 2 1
2 20 6
2 27 16
22 2 2
3 18 8
3 14 14
6 3 18
18 4 16
23 5 6
7 5 11
5 16 20
15 5 13
5 11 2
9 5 20
26 5 12
20 5 7
22 5 15
13 7 6
10 7 7
14 7 6
7 27 19
7 8 12
23 8 19
8 13 7
16 8 1
8 21 17
8 9 16
22 8 5
14 9 14
11 21 7
27 12 19
18 13 14
16 13 8
21 13 20
19 13 18
13 14 2
16 14 5
22 14 16
17 15 12
20 15 19
16 17 4
19 16 7
24 17 11
19 18 9
27 18 3
20 19 1
22 19 6
21 20 5
22 21 6
25 22 2
26 22 7
24 23 16
6 24
