27 65
26 0 18
0 14 20
0 3 19
0 19 17
0 9 14
0 16 16
19 1 20
24 1 18
1 15 14
1 21 10
2 23 2
20 2 1
13 2 10
25 2 10
10 3 8
3 4 1
3 19 9
8 3 4
3 7 17
3 22 12
3 25 4
10 4 18
26 4 10
4 8 12
4 11 9
5 9 12
5 6 8
22 5 15
5 21 10
6 7 19
10 7 20
17 7 4
18 7 9
7 21 11
8 17 12
9 18 5
20 9 20
25 9 11
23 10 3
11 16 18
11 24 7
11 22 5
11 25 11
18 12 18
12 13 10
13 16 12
24 13 10
14 17 5
15 26 17
15 20 16
15 22 10
15 25 12
16 26 19
16 19 12
16 25 9
17 18 14
22 17 20
20 18 3
18 24 3
19 26 3
25 19 17
20 26 12
23 21 12
25 21 18
26 23 2
8 13
