26 69
0 7 11
12 0 2
8 0 6
17 0 18
0 23 2
0 3 5
20 0 4
1 0 5
1 11 4
1 14 6
8 1 2
1 23 4
1 3 5
1 4 13
2 16 2
2 5 12
22 2 12
9 3 11
3 5 8
17 3 1
3 20 13
4 5 14
4 10 1
23 4 14
4 21 17
19 4 16
20 4 14
7 5 5
5 9 18
16 5 14
5 12 3
5 24 16
19 6 7
20 6 7
9 7 12
16 7 11
18 8 20
12 8 13
15 8 9
8 21 11
9 13 12
9 16 15
20 9 2
13 10 13
17 10 19
13 11 12
11 14 16
11 12 9
23 11 5
11 24 13
19 11 15
11 20 11
14 12 17
16 12 6
24 12 4
12 19 2
13 18 20
15 14 2
16 15 15
15 23 18
21 15 9
25 16 1
17 16 15
16 21 15
21 17 4
17 19 10
18 25 17
18 21 5
25 22 13
6 22
