30 69
12 0 20
0 3 14
0 21 12
0 4 20
10 0 15
5 1 16
2 6 20
12 2 17
2 16 17
2 7 19
2 15 20
2 9 18
13 3 12
3 18 16
15 3 4
14 4 5
4 28 4
16 4 10
4 19 10
4 9 14
5 14 11
23 5 8
27 5 10
5 22 8
9 5 1
11 5 17
6 12 14
6 16 2
6 24 14
27 6 13
6 19 15
7 14 9
21 7 4
7 27 18
7 19 1
7 10 1
7 8 10
7 9 19
11 7 19
8 25 1
28 9 5
20 9 9
23 9 15
13 9 17
9 15 14
24 10 17
27 10 4
15 10 8
10 22 7
11 25 16
19 11 12
12 21 20
24 13 17
14 16 7
24 14 13
20 15 6
15 19 11
17 15 16
17 16 8
24 18 8
21 18 9
27 19 9
22 24 5
28 23 1
25 23 18
25 24 6
24 27 14
25 26 11
27 29 9
28 8
