30 64
1 0 7
16 1 10
10 1 13
2 17 12
2 20 20
11 2 4
2 24 14
3 25 1
18 3 8
3 26 3
7 3 11
5 4 1
4 16 16
24 4 13
5 28 19
5 15 3
5 13 2
10 5 3
22 5 15
29 6 7
25 6 3
6 11 9
16 7 13
14 7 4
10 7 12
8 17 16
8 25 18
11 8 5
23 8 2
12 8 7
8 27 12
9 26 4
27 9 16
16 10 5
18 10 10
14 10 5
11 19 10
20 11 16
18 11 14
14 11 5
13 11 1
12 18 3
23 12 1
12 24 10
12 13 4
14 13 20
14 29 19
14 25 4
21 15 16
15 26 13
15 24 5
15 27 12
16 24 14
29 17 11
17 20 14
17 21 15
17 18 2
17 26 17
19 18 11
20 18 12
29 22 20
26 22 13
22 23 6
28 23 9
9 0
