27 78
17 0 1
0 7 20
0 26 14
0 5 5
1 23 10
1 12 20
1 13 4
2 16 2
2 17 14
10 2 4
3 20 6
3 15 3
6 3 6
3 26 20
18 3 6
20 4 17
4 10 20
4 12 5
4 18 13
19 4 2
4 13 7
16 5 12
21 5 11
5 20 8
5 6 18
5 11 4
15 6 2
7 6 9
6 19 5
7 23 3
7 21 5
7 12 8
7 26 10
7 13 13
8 16 4
11 8 9
8 22 19
21 9 8
9 17 3
20 9 7
22 9 19
9 18 20
9 25 2
21 10 14
10 17 14
10 20 5
18 10 12
13 10 7
11 20 14
18 11 11
25 11 17
12 23 6
12 22 8
12 18 15
21 13 12
13 15 10
13 26 8
14 13 18
22 13 11
14 21 3
14 20 7
14 15 20
14 19 7
17 15 7
15 24 13
22 15 13
15 18 10
19 15 9
24 16 7
25 16 7
21 17 9
17 24 3
18 20 13
23 19 20
20 23 18
21 20 3
23 24 1
26 25 5
19 25
