30 92
0 17 2
0 5 13
0 13 12
0 14 19
25 1 3
1 27 7
1 9 9
1 8 9
14 1 19
19 1 18
9 2 2
2 23 4
26 2 7
2 21 19
15 3 7
3 17 1
3 25 14
29 3 16
3 9 12
26 3 17
3 16 16
15 4 12
14 4 19
4 7 10
4 10 3
4 16 2
5 9 13
5 13 12
5 24 10
5 19 11
5 10 15
6 17 1
6 24 8
6 23 15
6 28 9
6 12 12
27 7 15
7 8 3
24 7 15
14 7 11
20 7 8
10 7 3
8 29 3
14 8 12
12 8 13
9 29 16
23 9 7
26 9 6
9 28 9
9 10 4
25 10 20
29 10 6
10 12 18
17 11 2
27 11 15
11 26 4
11 18 14
16 11 19
27 12 10
12 26 3
19 12 7
28 12 2
16 12 15
13 15 13
13 29 16
28 14 16
16 14 3
15 26 17
15 18 8
19 15 4
16 17 4
16 27 9
16 24 5
20 16 12
16 21 19
17 29 9
20 17 17
18 17 15
27 18 17
26 18 12
18 19 9
28 18 13
19 27 6
19 26 7
21 26 11
24 22 20
24 25 18
24 26 5
26 28 10
27 29 4
27 28 16
29 28 1
22 29
