30 90
26 0 6
3 0 10
0 18 12
0 9 8
14 0 2
28 0 19
2 0 1
1 17 5
1 8 14
1 22 15
27 1 13
6 1 10
2 10 14
20 2 12
11 2 19
24 3 8
3 23 17
6 3 18
27 4 14
4 14 18
4 11 7
28 4 9
12 5 12
18 5 13
5 24 4
8 5 20
6 5 16
6 17 17
26 6 18
21 6 16
6 22 20
6 9 14
24 7 13
7 8 1
7 27 16
29 7 18
8 12 15
18 8 15
20 8 19
11 8 17
9 13 19
23 9 13
9 22 6
9 29 13
15 9 13
16 9 15
10 17 11
21 10 16
10 24 15
22 10 17
10 25 3
10 20 17
10 11 10
10 29 8
16 10 3
21 11 4
11 23 20
28 11 12
12 13 2
24 12 12
25 12 12
12 29 5
13 24 6
22 13 13
13 16 9
14 26 3
23 14 3
15 14 2
19 15 11
15 23 19
15 28 15
15 16 15
24 16 3
16 22 9
18 17 12
17 24 4
17 23 9
28 17 20
28 18 20
25 20 15
21 25 20
21 28 13
23 22 9
22 27 13
28 22 15
23 27 2
24 26 14
25 24 2
24 29 19
29 27 6
20 19
