28 72
2 0 19
5 0 4
3 0 14
0 19 5
0 27 6
1 24 2
1 17 16
1 6 10
1 23 20
12 2 18
2 10 15
24 2 11
2 16 4
3 21 1
3 4 15
9 3 16
3 17 7
3 22 11
27 3 8
4 11 20
25 4 19
4 17 19
26 4 20
4 23 19
5 10 12
13 5 12
5 24 6
12 7 17
7 11 10
7 15 1
8 7 10
17 7 12
7 18 16
7 20 11
7 23 6
12 8 11
8 11 18
8 13 8
26 8 12
8 20 1
9 10 5
13 9 4
9 22 2
14 9 13
27 9 2
10 15 12
10 24 8
10 20 6
11 25 1
11 22 18
12 21 1
24 12 19
24 13 2
13 18 7
13 20 12
19 14 15
21 15 19
15 18 16
15 26 1
21 16 10
24 16 5
16 17 13
25 17 3
24 18 13
19 21 15
19 22 1
22 20 2
25 21 8
23 21 10
27 21 12
22 24 8
27 25 7
14 6
