28 65
27 0 6
26 0 1
0 3 3
9 0 12
15 1 13
12 1 16
18 1 17
1 25 12
5 2 6
2 20 12
3 27 15
7 3 9
4 14 20
5 21 17
16 5 4
15 5 18
13 5 6
20 5 3
14 5 6
21 6 7
6 17 20
13 6 2
6 20 20
12 6 8
7 26 18
19 7 12
7 12 6
7 9 15
18 7 6
14 7 7
8 21 12
8 19 14
8 13 4
8 14 19
23 8 8
9 22 11
9 10 20
9 11 10
9 23 17
10 22 10
24 10 16
22 11 13
26 11 18
11 23 14
22 12 5
12 26 11
12 15 6
16 13 5
17 13 3
22 14 8
16 14 20
15 14 15
14 19 16
16 22 15
16 17 18
18 17 20
18 22 13
21 18 6
18 26 11
20 18 17
24 19 10
20 22 13
27 22 6
26 22 9
27 24 20
25 23
