30 75
26 0 3
0 18 17
9 0 14
0 8 5
0 6 12
3 1 5
1 12 4
1 10 11
1 18 16
14 1 5
20 1 3
15 2 6
21 2 10
8 2 15
3 4 11
3 12 20
3 11 3
17 3 19
13 3 4
3 29 15
25 4 5
4 12 8
18 4 4
14 4 15
4 15 2
21 4 3
10 5 11
5 28 19
5 9 3
5 22 7
6 27 6
6 28 9
15 6 4
9 7 8
20 7 4
21 7 13
13 7 12
8 12 15
17 8 6
22 8 14
9 25 8
28 9 7
20 9 20
9 23 19
9 24 14
16 9 2
10 19 20
29 10 15
11 28 18
11 21 16
13 11 20
22 11 5
13 12 9
12 29 17
16 12 6
13 25 2
13 20 8
13 15 4
15 18 19
20 15 11
19 16 18
16 20 19
16 23 15
25 17 7
17 21 7
18 19 17
21 18 1
18 24 20
20 19 15
21 20 18
20 22 12
29 20 15
26 22 17
24 28 17
29 26 12
23 10
