28 63
0 18 5
21 0 3
0 1 12
4 0 16
0 11 12
1 20 3
25 1 5
1 15 20
1 23 2
11 1 5
2 26 3
23 2 19
13 2 5
22 3 10
15 3 2
17 3 4
13 3 7
14 4 19
20 4 6
4 5 17
26 4 18
4 23 19
19 5 15
5 26 9
15 5 17
5 21 8
5 17 6
13 5 18
20 6 7
8 6 6
19 6 15
6 23 19
17 6 15
10 6 18
22 7 15
7 18 15
17 7 12
19 8 7
8 12 20
22 8 19
9 19 15
10 9 3
16 10 13
10 11 10
14 12 19
20 12 18
12 19 20
23 12 11
16 12 16
13 25 19
13 26 11
15 13 3
18 13 7
21 15 9
19 16 12
27 16 9
17 25 20
25 18 17
24 18 5
26 19 6
21 22 19
23 26 18
27 25 10
9 24
