31 82
7 0 6
25 0 9
27 0 19
0 16 8
0 28 12
0 30 2
5 0 6
18 1 19
14 1 14
2 26 4
3 6 8
8 3 5
3 11 15
5 3 19
8 4 13
10 4 19
4 19 5
16 4 8
24 4 10
28 4 3
30 4 12
5 8 8
19 5 2
5 12 20
30 5 2
5 9 8
6 29 2
6 27 17
28 6 17
6 14 1
9 6 7
20 7 2
25 7 10
12 7 4
23 7 11
8 22 4
8 25 5
21 8 18
11 8 12
28 8 15
15 8 5
8 30 15
23 8 17
9 27 7
9 12 2
23 9 16
10 20 17
23 10 3
11 22 17
11 21 14
11 29 5
12 11 4
12 29 15
12 16 3
13 18 12
13 26 20
20 14 11
29 14 10
23 14 16
24 15 15
15 30 10
18 16 8
25 16 19
24 16 6
29 17 5
17 24 12
19 18 8
30 18 12
22 19 11
21 19 15
19 29 1
19 27 10
19 28 9
19 30 4
29 21 19
27 22 2
25 23 15
27 23 13
23 30 9
24 28 8
27 29 7
28 29 14
11 2
