36 97
19 0 7
11 1 15
25 2 14
19 2 19
16 2 20
28 2 13
26 2 1
2 3 14
3 8 7
3 13 2
17 3 1
9 3 7
29 3 13
27 3 13
3 7 9
25 4 19
4 26 4
27 4 5
23 5 16
34 5 9
8 6 3
25 6 18
6 10 20
6 29 1
31 7 17
8 7 6
7 19 9
7 11 15
20 7 17
22 7 20
19 8 5
20 8 11
8 28 3
22 8 19
32 8 12
15 9 11
17 9 10
25 9 17
9 19 17
9 11 16
12 9 18
9 20 1
27 9 11
30 10 13
10 13 15
28 10 12
15 11 2
11 33 4
11 34 6
11 27 9
35 11 5
12 31 19
12 33 3
12 19 14
20 12 4
35 12 17
31 13 4
23 13 7
16 13 1
21 13 14
22 13 15
14 25 12
22 14 2
35 14 3
19 15 3
20 15 18
22 15 12
15 32 4
16 21 12
32 16 7
16 35 9
17 20 11
18 33 8
25 18 20
18 34 6
19 25 17
24 19 3
19 20 10
19 26 6
24 20 13
34 20 15
20 21 19
22 20 11
21 28 13
25 22 7
23 33 12
28 23 6
23 29 3
35 23 5
29 24 18
24 35 3
26 28 17
29 26 15
26 32 13
32 27 19
32 28 3
29 35 17
34 30
