37 86
28 0 2
8 0 2
0 23 6
1 2 15
1 10 13
11 1 10
22 1 13
8 1 2
1 14 13
1 35 3
1 20 5
3 2 6
2 22 18
2 24 9
2 36 18
21 2 4
31 2 8
4 3 12
18 3 12
20 3 15
30 4 3
4 13 5
36 4 4
15 4 11
30 5 17
5 9 20
16 5 5
36 5 13
25 5 17
6 11 18
6 21 1
6 34 14
7 33 14
22 7 7
32 7 10
34 7 13
8 10 6
11 8 5
8 24 4
8 35 14
8 26 15
8 15 2
32 8 7
34 8 14
23 9 6
9 25 7
9 26 14
32 9 4
9 31 6
10 11 5
10 35 18
10 20 6
19 10 14
28 11 14
36 11 18
14 11 11
11 31 20
12 24 12
23 12 12
25 13 13
13 26 3
27 13 11
20 14 8
15 29 7
31 15 6
19 15 13
16 22 6
27 16 9
17 22 19
36 19 5
29 20 8
22 21 20
21 34 10
22 28 13
22 24 3
33 23 4
33 24 5
36 24 14
24 26 13
29 26 5
26 34 5
30 27 20
36 28 7
35 29 20
34 36 9
35 34 20
18 23
