39 132
0 2 19
3 0 20
38 0 7
0 35 16
0 18 16
32 0 2
0 15 9
0 36 17
30 0 8
27 0 5
0 29 12
37 0 13
7 1 5
1 11 3
1 32 10
23 1 16
1 4 11
6 1 2
2 7 10
2 38 1
9 2 12
2 31 6
16 2 2
12 2 12
3 25 2
32 3 17
31 3 9
17 3 6
30 3 10
29 3 1
3 37 20
3 6 7
4 28 7
18 4 5
4 14 6
4 17 9
23 4 14
27 4 10
26 4 1
5 25 14
5 22 10
5 24 18
5 13 15
5 23 14
34 5 5
12 5 7
7 6 7
25 6 12
6 36 17
6 19 3
9 7 8
7 30 14
23 7 1
27 7 7
7 34 16
7 37 12
8 11 1
35 8 7
8 13 11
8 31 12
30 8 2
9 35 20
9 24 13
36 9 4
20 9 19
9 27 14
33 9 15
32 10 4
13 10 10
10 30 7
11 13 1
15 11 15
34 11 7
12 11 6
37 11 1
22 12 9
12 38 16
12 28 19
12 21 13
30 12 10
12 27 8
12 34 19
13 36 14
14 31 8
14 37 11
23 15 12
15 27 9
25 16 4
35 16 14
16 23 18
27 16 16
22 17 18
35 17 10
17 31 13
17 19 13
17 34 17
18 36 7
29 18 7
25 19 7
28 19 19
19 21 11
19 23 7
19 27 3
26 19 1
36 20 2
22 21 12
27 21 15
21 33 20
22 32 12
23 36 10
23 30 2
33 23 7
23 34 3
28 24 9
24 37 12
25 38 1
25 35 6
28 25 4
31 25 4
30 25 20
26 25 5
28 27 13
38 28 10
36 28 4
29 28 17
33 30 15
38 31 12
31 32 9
34 31 15
33 36 11
35 37 4
37 38 5
26 20
