36 79
0 14 10
31 0 16
32 1 18
1 29 18
1 19 9
15 1 7
27 1 17
34 1 2
22 2 11
25 2 3
2 11 10
3 7 7
18 3 13
3 15 3
3 9 5
3 21 9
28 4 2
4 5 6
4 9 11
4 8 7
27 4 2
13 4 10
5 29 2
6 5 19
14 5 14
11 5 9
23 5 9
6 29 20
6 20 6
10 6 4
6 17 17
6 23 10
6 12 18
20 7 3
7 26 17
8 16 17
8 25 6
9 33 1
9 24 10
26 9 17
22 10 5
10 35 17
20 11 18
11 30 12
12 14 13
12 27 18
13 33 17
14 13 20
13 27 17
13 34 11
27 14 18
16 15 13
15 20 15
15 22 13
15 17 4
15 33 14
15 24 18
16 26 19
16 21 10
17 25 16
35 18 19
20 19 15
19 22 6
25 19 7
20 28 18
20 24 19
27 20 1
22 21 4
34 21 19
30 21 7
22 28 1
26 22 1
24 23 14
35 23 10
23 30 14
28 25 2
25 26 9
26 35 5
32 30 13
22 14
