36 113
20 0 19
7 0 5
0 3 14
0 15 17
32 0 6
0 18 15
0 9 9
0 28 6
0 30 1
23 1 13
2 29 13
12 3 1
14 3 3
3 24 18
32 3 17
9 3 15
3 35 14
13 4 2
18 4 6
4 34 19
29 5 11
5 6 19
24 5 19
5 34 19
5 10 11
9 5 9
6 7 4
6 15 13
18 6 12
6 33 6
34 6 15
6 10 14
26 6 13
6 35 16
7 25 18
15 7 14
33 7 12
7 17 7
26 7 2
11 7 2
35 7 20
23 8 13
8 14 6
9 8 16
8 28 6
35 8 15
9 15 12
9 21 8
17 9 15
35 9 5
10 13 20
10 25 19
10 14 20
18 10 14
11 20 12
22 11 18
34 12 20
19 12 14
13 14 12
24 13 9
13 21 19
33 13 8
34 13 19
17 13 10
28 13 12
35 13 2
24 14 1
14 34 15
25 15 8
15 32 4
18 15 12
20 16 2
16 32 3
16 31 2
18 16 14
16 17 5
16 28 17
16 35 12
17 28 1
20 18 10
18 21 6
18 34 9
19 29 16
19 21 6
19 33 8
26 19 6
20 32 8
20 33 10
20 27 11
26 20 5
20 28 11
34 21 7
25 22 12
31 22 3
34 22 4
22 30 14
29 24 18
24 32 16
27 24 7
24 26 14
29 25 1
25 35 13
26 29 6
26 33 16
26 35 17
27 29 18
31 28 19
33 28 17
28 35 9
34 29 9
30 29 5
32 30 6
31 30 8
1 2
