35 86
21 0 3
12 0 15
0 32 13
0 33 12
1 13 9
27 1 6
1 8 5
34 1 18
21 2 18
2 3 1
28 2 14
2 25 9
7 2 6
2 32 1
25 3 17
16 3 12
3 18 12
3 31 20
24 3 20
4 25 14
4 9 19
16 4 18
4 13 5
27 4 8
17 5 20
28 5 16
5 26 15
5 30 18
8 5 11
29 5 5
5 7 9
9 6 10
8 6 2
30 7 3
8 16 17
9 10 4
9 29 8
10 19 9
10 34 13
24 10 19
26 11 10
18 11 7
27 11 13
11 15 18
11 33 16
12 15 16
32 12 4
13 17 16
28 13 10
26 13 2
13 18 9
14 25 15
27 14 18
22 14 19
32 14 8
14 33 18
15 23 20
15 17 1
20 15 6
16 31 10
32 16 3
21 17 8
17 28 18
29 17 15
23 18 15
28 18 19
18 26 16
18 30 20
19 34 4
21 30 13
27 21 8
33 21 1
22 34 3
32 22 16
23 34 15
23 32 3
27 24 19
33 25 4
26 32 9
32 27 16
28 29 14
34 28 5
32 29 1
31 30 10
32 30 8
34 32 15
20 6
