38 108
0 34 8
0 33 1
17 0 11
37 0 5
0 5 9
0 16 18
31 0 16
24 0 14
0 18 20
1 15 5
37 1 16
1 35 4
12 1 9
24 1 19
6 1 19
1 3 13
1 9 1
1 25 13
28 2 15
2 16 4
2 21 18
8 2 18
2 25 12
2 23 9
7 2 3
2 20 17
3 11 9
28 3 12
4 3 9
3 15 19
36 4 15
4 25 4
22 4 6
4 30 3
5 11 3
28 5 18
12 5 6
5 31 11
6 5 4
22 5 12
26 5 2
6 11 10
28 6 6
6 14 17
6 32 16
23 6 18
7 10 4
37 7 19
22 7 18
13 7 8
27 7 6
7 20 8
8 36 3
8 33 4
28 8 18
8 15 18
35 8 12
8 31 7
24 8 16
9 11 8
9 28 2
15 9 17
9 12 12
9 13 18
32 10 15
26 10 9
30 10 3
11 19 7
11 36 17
11 24 3
12 17 14
13 37 14
35 13 17
13 32 2
22 13 18
20 13 3
14 33 9
14 37 5
14 16 5
36 15 15
17 15 2
16 17 3
29 16 2
26 16 12
16 20 20
16 30 10
18 35 10
34 20 8
34 21 13
25 22 6
22 27 4
23 37 13
35 23 11
29 24 11
24 25 8
32 25 11
25 26 5
26 36 13
26 31 1
33 27 12
29 36 14
30 29 19
34 30 4
33 32 19
35 33 9
34 36 10
35 34 5
37 35 20
35 19
