36 126
3 0 17
25 0 19
0 12 1
30 0 2
15 0 8
11 0 4
0 7 15
1 17 15
23 1 15
1 26 18
1 9 2
1 12 13
2 26 14
16 2 19
2 34 1
2 18 5
13 2 20
5 2 5
3 24 6
3 32 19
35 3 15
3 12 4
30 3 1
4 34 1
31 4 3
4 35 10
8 4 14
10 4 10
5 34 19
5 6 11
18 5 20
8 5 3
5 13 9
5 12 8
24 6 11
6 26 2
6 33 9
6 31 2
29 6 14
20 6 8
14 7 5
9 7 20
7 18 20
7 29 10
7 15 4
28 7 10
8 21 20
8 16 15
8 14 9
8 29 6
10 8 3
8 11 11
8 28 4
9 30 14
24 10 3
10 22 7
23 10 16
18 10 18
11 21 13
11 27 16
32 11 2
12 11 15
11 30 8
28 11 8
21 12 11
33 12 16
34 12 2
12 14 20
19 12 4
12 13 20
12 20 7
13 24 17
13 22 1
13 21 7
27 13 5
13 23 5
13 19 20
13 31 16
13 15 10
13 28 16
24 14 13
14 23 20
14 31 2
30 14 13
15 23 18
15 29 19
21 16 15
17 27 1
25 17 19
33 17 3
34 17 2
17 19 13
29 17 11
17 30 5
27 18 5
23 18 5
31 18 2
18 32 2
18 29 14
29 19 8
24 20 18
20 32 14
34 21 10
35 21 5
30 21 1
29 22 7
28 22 17
23 26 17
23 30 9
27 24 3
24 25 8
24 33 9
24 28 1
25 26 18
25 30 15
26 27 17
27 29 6
27 30 13
27 28 20
34 28 11
31 29 4
29 32 5
29 30 1
31 34 9
31 32 10
35 33 11
31 1
