34 71
32 0 16
17 0 15
0 1 20
1 2 9
28 1 18
3 1 17
1 25 19
1 12 17
2 32 8
18 2 20
2 24 7
2 30 15
21 2 2
2 29 8
2 13 14
3 8 8
3 22 10
3 10 6
27 3 12
23 4 17
4 7 20
4 20 15
5 26 3
19 5 16
5 8 7
5 6 14
24 6 16
6 10 16
6 17 7
7 9 4
19 7 14
8 7 10
7 10 10
31 7 7
8 18 13
8 17 4
16 8 4
8 13 16
23 9 13
19 9 17
30 9 18
10 23 11
19 10 4
30 10 15
10 11 3
31 10 20
11 19 17
11 32 8
13 22 10
25 13 20
29 13 7
14 25 5
15 23 3
15 18 9
23 16 9
16 33 3
16 29 16
17 26 15
17 25 10
18 27 3
30 19 3
21 24 18
29 21 1
22 33 2
24 23 8
29 23 10
24 31 1
26 25 13
30 25 19
28 29 14
31 32 8
12 20
