33 74
18 0 4
19 0 2
31 0 13
0 13 4
0 1 2
0 6 14
24 0 3
1 26 7
1 22 15
14 1 2
2 30 12
25 2 18
3 30 10
3 10 6
3 28 3
3 23 20
24 3 4
29 3 15
30 4 19
25 4 13
4 6 2
4 16 6
23 4 11
5 12 3
6 30 7
31 6 12
6 11 4
6 25 13
7 30 17
12 7 6
25 7 15
15 8 10
8 18 3
22 8 14
8 29 10
8 9 17
9 31 1
24 9 1
9 29 7
10 22 7
10 20 18
11 31 4
32 11 17
21 11 19
11 22 14
31 12 5
12 21 12
27 13 13
14 18 19
23 14 14
18 15 10
32 15 19
16 18 15
32 16 10
16 22 16
29 16 1
24 17 4
18 21 5
25 18 8
27 18 16
31 19 7
23 19 6
19 29 3
20 24 18
21 27 11
22 30 4
28 22 20
22 25 15
23 31 17
23 27 13
26 24 14
29 24 4
29 26 13
28 27 17
0 17
