39 116
2 0 4
0 5 2
0 6 9
10 0 13
0 29 16
34 0 2
1 26 2
1 8 8
33 1 2
1 19 10
25 1 20
1 18 12
36 2 18
32 2 2
8 2 16
15 2 20
2 3 11
7 2 8
2 9 8
21 2 7
2 18 1
20 3 1
3 34 11
30 3 9
4 7 13
9 4 3
29 4 20
38 4 19
4 34 2
22 4 13
32 5 16
8 5 20
5 33 1
35 5 15
6 36 2
6 26 11
28 6 15
6 7 20
7 24 10
7 17 5
33 8 11
8 27 14
8 31 6
11 8 8
9 36 4
9 29 14
16 9 15
22 9 9
10 38 5
10 25 10
10 30 8
11 32 16
11 27 1
11 17 9
19 12 4
12 31 20
12 14 17
34 12 2
36 13 12
13 24 11
19 13 3
13 31 19
13 25 20
24 14 4
20 14 19
14 34 16
25 14 5
37 15 18
27 15 17
15 34 10
16 36 5
16 24 11
22 16 12
17 26 3
17 37 4
17 27 18
17 19 1
21 17 6
36 18 5
26 18 9
21 18 3
22 19 8
20 36 8
32 20 8
21 24 15
21 37 9
21 27 5
38 21 1
36 22 17
37 22 9
23 24 17
23 28 12
23 33 4
31 23 10
23 25 1
24 37 14
29 24 15
25 24 17
25 28 20
25 38 14
32 26 1
26 31 13
37 27 18
27 31 14
27 29 9
28 31 9
28 34 14
32 29 17
30 32 1
30 35 16
31 32 9
37 32 5
37 33 5
34 33 17
34 36 5
34 37 3
21 35
