32 71
0 19 20
0 28 6
0 22 7
12 0 19
1 0 10
31 0 4
1 6 8
22 1 15
26 2 14
17 2 3
23 2 1
3 15 14
3 28 6
7 3 9
3 8 12
4 29 10
6 4 12
4 7 7
4 21 11
8 4 19
4 11 6
13 5 2
5 16 14
5 8 8
26 6 4
6 13 15
25 7 7
16 7 12
7 23 12
8 26 6
13 8 10
27 9 8
17 9 11
9 28 5
18 10 10
25 10 3
18 12 3
12 26 14
15 12 19
12 28 12
12 21 19
24 12 19
13 19 10
13 16 12
14 18 3
26 14 6
14 23 15
14 22 16
21 14 18
15 27 12
15 29 10
20 16 16
16 19 15
20 17 20
31 17 15
24 17 9
18 19 6
20 19 7
19 28 16
20 23 6
20 30 8
27 21 1
21 31 2
30 21 20
25 22 6
28 23 9
25 24 12
25 30 3
27 29 13
28 30 8
31 30 1
23 5
