33 79
5 0 2
30 0 12
1 17 6
29 1 16
1 31 15
16 1 11
1 9 2
20 2 16
13 2 3
2 8 15
30 2 9
16 2 16
2 10 18
3 2 1
3 23 19
3 25 8
17 3 5
14 3 3
4 6 19
21 4 1
4 18 9
20 5 11
15 5 14
5 8 3
5 30 18
5 9 4
14 6 20
17 7 20
7 24 20
22 8 3
8 32 12
30 8 2
8 10 3
8 18 4
26 8 11
24 9 7
20 10 10
15 10 16
22 10 4
32 10 10
28 10 5
29 10 15
19 11 5
11 15 1
18 11 15
28 12 4
29 12 6
15 13 17
13 30 1
21 13 16
22 14 18
28 14 1
14 21 3
15 32 17
28 15 10
15 29 16
18 15 14
20 16 7
29 16 15
17 24 12
30 17 1
23 19 8
19 32 3
19 27 9
28 20 7
20 31 8
23 21 19
21 27 9
22 28 12
31 22 17
25 23 11
24 28 11
29 24 3
29 25 6
27 30 15
27 31 1
28 32 16
30 29 15
31 29 8
6 30
