31 67
0 19 6
0 22 8
30 0 3
8 0 20
0 16 1
19 1 20
1 27 3
1 3 10
28 2 19
21 2 13
13 2 17
23 3 8
24 3 13
6 3 7
16 3 4
3 14 3
4 11 13
4 23 9
10 4 7
4 13 17
4 27 2
15 5 12
20 5 19
5 18 5
6 21 14
18 6 9
7 10 7
7 26 8
7 16 3
8 20 11
9 8 16
16 8 11
12 8 6
27 9 18
24 10 2
29 10 15
10 26 1
11 23 3
11 15 11
29 12 6
17 12 5
12 30 4
12 27 3
12 14 3
13 21 18
16 13 19
14 13 16
19 14 16
14 22 19
16 25 3
22 16 2
21 16 3
20 17 5
17 25 5
21 17 19
26 17 15
18 23 9
24 19 20
28 19 9
24 20 14
30 21 10
23 22 8
24 23 2
23 28 19
30 24 12
26 28 18
27 28 6
5 13
