37 95
0 18 17
7 0 4
0 2 6
25 1 4
1 14 2
3 1 14
1 10 9
35 1 14
2 23 17
11 2 19
18 2 14
19 2 15
2 30 14
29 2 5
35 2 1
3 11 4
3 24 15
15 3 20
3 17 9
3 12 8
5 4 15
4 16 12
15 4 4
36 4 4
4 21 17
18 5 9
5 16 3
5 30 16
5 17 8
8 5 7
6 11 6
25 6 14
6 18 19
14 6 17
20 6 16
26 6 16
29 6 5
11 7 5
24 7 4
14 7 5
31 7 13
30 8 10
9 32 8
9 16 9
22 9 5
35 10 10
14 11 5
30 11 4
11 13 15
12 11 15
29 12 10
13 25 14
13 24 15
29 13 13
27 13 4
18 14 15
19 14 2
14 20 9
27 14 11
14 21 6
16 15 19
30 15 3
29 15 7
16 34 13
16 36 1
16 28 17
23 17 4
17 30 14
35 17 4
18 24 3
19 23 9
34 19 18
19 24 12
19 30 6
29 19 20
20 34 13
24 20 6
31 21 17
35 21 12
30 22 8
31 22 15
29 22 13
35 22 10
24 26 16
24 28 4
25 32 15
25 35 18
26 30 1
34 27 13
27 30 7
29 27 2
35 28 2
30 34 7
32 31 18
33 36 9
7 4
