33 100
5 0 17
9 0 20
21 0 20
29 0 12
0 2 5
20 0 19
1 22 13
23 1 14
12 1 14
11 1 16
10 1 3
32 1 16
8 1 8
2 28 2
2 3 9
22 2 10
27 2 2
2 17 18
2 15 11
18 2 6
3 13 11
26 3 11
15 3 20
6 3 6
4 21 8
15 4 9
5 12 8
32 5 10
20 5 3
7 6 7
14 6 13
6 9 9
13 6 10
6 26 14
15 6 8
6 30 6
23 7 14
7 26 3
18 7 18
24 8 8
19 8 11
8 11 1
9 23 9
9 27 7
16 9 8
9 10 2
17 9 17
20 9 20
13 10 1
10 11 1
10 32 19
10 25 5
10 31 13
22 11 5
11 13 10
11 32 2
11 18 15
16 12 3
30 12 17
27 13 3
13 25 19
15 14 20
15 23 2
27 15 10
15 30 6
15 31 13
20 15 20
24 16 4
22 16 3
16 32 10
22 17 16
21 17 13
17 25 13
18 22 5
27 18 5
19 27 2
19 32 20
28 20 9
20 22 18
20 23 17
32 20 3
31 20 2
21 22 15
26 21 2
29 21 16
25 21 20
31 21 1
22 29 19
32 22 9
31 22 12
29 23 16
23 25 7
30 23 10
24 26 17
30 24 13
29 27 1
28 32 16
30 29 6
32 30 5
32 31 16
0 7
