33 84
22 0 20
9 0 3
0 20 5
14 0 10
17 0 20
12 1 12
2 22 13
9 2 16
2 13 2
3 2 1
2 11 12
3 22 7
28 3 10
3 10 12
3 7 5
23 3 4
28 4 13
15 4 11
4 17 16
21 4 19
29 4 15
23 4 4
32 5 17
21 5 16
5 29 6
6 27 16
6 28 7
14 6 1
6 31 15
25 6 8
6 13 5
22 7 8
7 9 5
14 7 2
7 31 18
21 7 3
27 8 4
32 8 9
13 8 2
21 8 5
23 8 4
10 9 8
9 18 15
15 10 20
17 10 19
10 12 6
10 24 16
11 17 1
24 11 12
12 16 6
17 12 15
12 23 13
12 26 1
13 31 11
15 14 11
14 23 4
14 26 16
17 15 15
15 29 18
15 26 13
19 16 11
16 30 13
26 16 15
17 22 12
27 17 16
18 17 5
18 25 12
21 18 9
18 29 15
27 19 20
31 19 10
19 21 19
25 20 5
20 30 4
20 26 13
22 21 3
25 21 7
22 30 17
27 23 17
23 30 14
23 26 11
25 26 8
31 27 12
32 30 11
9 23
