35 115
0 27 10
0 4 6
0 10 20
0 20 18
11 0 2
34 0 15
0 1 7
0 14 1
28 0 13
0 21 9
0 30 17
0 15 1
10 1 10
1 12 18
34 1 16
14 1 5
2 6 19
3 2 2
8 3 4
3 23 14
28 3 18
17 3 5
4 32 20
4 12 7
19 4 17
30 4 7
4 18 19
5 16 8
22 5 11
5 9 5
5 33 7
29 5 9
34 6 18
24 6 11
23 6 9
31 6 10
6 25 17
7 32 6
7 22 7
7 11 17
7 14 8
7 23 16
7 28 9
29 7 2
22 8 17
8 23 2
21 8 10
30 8 11
8 26 1
9 27 17
20 9 10
24 9 9
9 21 6
9 15 20
9 26 9
13 10 1
22 10 9
11 10 11
10 33 2
10 19 3
21 10 2
10 17 16
10 18 12
10 25 4
10 26 12
32 11 8
11 12 8
11 15 12
27 12 19
12 13 12
13 21 5
17 13 19
25 13 5
32 14 3
20 14 20
22 14 20
14 24 20
14 15 11
17 14 15
27 15 9
15 34 6
15 19 10
26 15 10
22 16 12
19 16 13
16 30 14
17 22 12
33 17 20
18 20 10
22 18 14
34 18 18
18 24 6
18 30 7
20 19 16
19 22 10
33 19 10
32 20 5
34 20 12
20 33 16
30 20 4
20 26 12
32 21 17
21 33 13
23 32 2
29 23 10
31 23 13
34 24 1
25 34 17
26 30 19
34 27 5
27 30 12
31 27 20
28 32 16
28 34 14
30 29 1
33 31
