36 132
4 0 12
6 0 5
0 32 8
0 15 4
20 0 13
0 29 9
0 21 18
0 5 9
16 0 4
0 3 10
0 28 18
27 1 17
1 5 16
2 31 14
15 2 10
2 30 11
29 2 9
33 2 12
3 31 8
3 13 7
34 3 3
3 15 12
23 3 9
3 21 12
19 3 14
3 22 15
7 4 3
4 14 9
31 4 19
4 34 14
4 11 2
4 5 16
8 4 9
4 26 17
7 5 16
13 5 7
5 32 12
27 5 3
21 5 8
5 22 2
5 24 11
6 32 1
6 15 4
6 11 3
19 6 2
6 24 14
6 12 11
8 6 13
28 6 11
7 13 8
15 7 17
30 7 3
11 7 6
9 7 12
7 19 12
16 7 14
24 7 18
8 7 5
15 8 12
8 35 13
8 33 8
8 11 14
8 22 2
34 10 9
33 10 11
11 10 19
13 11 8
11 35 6
11 29 14
27 11 3
18 11 1
12 25 13
34 12 17
32 12 20
12 15 8
35 12 16
29 12 3
12 17 10
16 12 18
12 24 6
12 28 14
26 12 9
14 13 19
20 13 8
13 28 10
26 13 12
20 14 2
27 14 12
14 18 15
19 14 6
17 14 6
25 15 15
20 15 1
15 19 9
28 15 13
16 20 18
16 30 4
16 29 17
28 16 15
30 17 18
18 32 10
23 18 2
29 18 10
27 18 17
19 32 3
30 19 12
20 29 2
22 20 11
24 20 19
31 21 18
21 24 8
22 30 19
29 22 13
28 22 14
33 23 9
24 23 13
24 25 5
25 31 12
25 35 1
27 25 1
28 25 8
26 31 12
27 31 3
30 27 20
28 35 15
33 28 9
34 29 10
35 29 20
30 29 10
29 33 14
30 34 12
35 30 9
29 9
