37 143
14 0 9
0 20 9
0 29 20
16 0 6
7 0 12
1 3 17
1 10 15
27 1 8
19 1 9
1 18 20
1 15 6
34 2 8
30 2 5
2 28 1
2 9 11
7 2 11
15 2 13
2 35 3
26 3 1
3 34 16
3 29 9
24 3 16
13 3 10
21 3 10
3 25 13
3 8 20
3 6 17
9 3 19
27 3 6
3 35 13
4 14 17
11 4 19
36 4 12
5 22 3
5 34 1
5 24 4
5 23 18
5 11 20
5 9 14
7 5 5
6 32 18
31 6 15
6 25 2
11 6 10
6 36 13
6 9 13
6 27 9
6 7 15
6 18 1
7 26 4
12 7 12
7 22 15
7 31 4
7 13 11
25 7 6
8 7 7
7 9 17
7 18 15
8 33 5
8 12 14
8 20 12
23 8 12
13 8 4
25 8 19
28 8 13
17 8 17
8 35 6
26 9 19
32 9 2
14 9 8
22 9 1
23 9 2
36 9 3
10 26 1
10 33 19
12 10 12
14 10 14
10 23 10
10 35 5
33 11 11
29 11 20
16 11 5
11 21 6
11 18 14
14 12 12
12 22 10
24 12 4
13 12 8
12 25 12
35 12 10
22 13 3
13 17 14
13 19 4
22 14 8
14 24 12
25 14 1
14 27 15
15 26 8
15 33 8
26 16 14
16 30 7
19 16 20
26 17 1
22 17 19
17 31 15
17 20 19
17 21 4
30 17 2
28 18 19
19 32 9
19 31 17
21 19 20
28 19 13
36 19 6
27 19 18
19 35 16
20 26 10
25 20 17
27 20 15
30 21 3
28 21 16
23 28 15
26 25 2
33 25 6
25 34 13
30 25 20
25 36 8
26 33 1
26 32 19
36 26 19
27 32 1
27 30 10
32 28 1
28 30 16
29 30 15
29 35 9
30 36 1
33 31 1
32 34 15
32 35 5
33 34 9
34 36 7
34 35 4
2 0
