39 106
0 2 11
36 0 15
1 3 13
1 18 9
1 13 7
1 23 6
4 2 14
11 2 15
2 27 7
35 2 2
3 32 6
3 27 2
3 5 10
25 3 12
3 23 6
4 33 3
17 4 10
4 5 1
23 4 16
4 35 10
26 5 6
30 5 4
5 33 12
5 11 17
5 17 20
6 30 17
6 38 13
6 37 20
6 29 4
6 35 5
7 14 13
7 9 1
7 32 9
8 7 6
15 7 7
7 37 14
8 9 4
8 15 13
37 8 5
24 8 17
8 35 9
9 20 18
30 9 10
9 34 3
18 9 12
9 22 20
28 9 3
10 19 4
32 10 10
10 27 9
10 18 16
31 10 17
10 15 8
25 10 15
23 11 1
11 35 4
27 12 16
12 13 20
12 24 7
12 23 7
13 14 18
13 18 4
13 25 4
35 13 19
20 14 19
33 14 8
14 32 17
18 14 20
28 14 18
37 14 18
38 15 17
15 21 5
24 15 2
16 19 18
16 33 8
22 16 20
28 16 4
16 21 6
17 22 18
26 18 9
33 18 1
18 31 12
28 18 12
23 18 13
36 19 13
19 27 14
20 26 11
27 20 11
20 31 2
21 33 11
32 21 19
21 25 3
30 23 10
31 23 12
23 35 19
24 38 14
24 36 15
25 32 13
34 26 19
26 27 13
26 28 16
37 27 8
31 37 7
32 38 2
33 36 18
35 37 5
16 29
