33 107
31 0 15
0 19 13
28 0 19
0 18 18
0 15 13
0 5 16
1 13 14
1 30 3
18 1 16
10 1 7
2 30 11
2 17 18
22 2 15
2 20 2
2 15 7
3 16 8
3 7 2
3 13 20
9 3 10
24 3 7
14 4 13
32 4 10
4 30 12
4 19 7
18 4 11
23 4 19
4 10 7
25 5 14
5 26 19
32 5 2
22 5 9
23 5 19
21 6 15
6 25 17
6 32 4
6 30 16
22 6 9
24 6 9
6 18 5
16 7 13
7 26 13
14 7 18
7 19 17
28 7 14
7 22 6
23 7 6
10 7 3
16 8 5
8 13 2
8 32 20
8 19 17
27 8 12
8 24 20
8 10 9
25 9 1
29 9 3
9 22 1
9 10 16
10 21 6
14 10 6
10 31 7
32 10 19
10 19 4
10 28 14
22 10 3
15 10 6
32 11 1
11 27 2
12 11 7
26 12 8
12 28 20
12 20 10
18 12 19
13 19 6
15 13 11
14 21 1
26 14 5
14 31 14
30 14 4
17 14 7
14 15 13
16 15 9
25 15 10
19 15 10
15 22 8
15 20 20
23 15 16
28 16 8
16 22 11
30 17 14
22 17 5
20 17 5
27 18 3
19 21 2
20 27 18
22 20 2
21 30 7
21 23 8
32 22 18
24 22 9
31 23 18
26 24 20
27 32 2
28 31 12
28 32 8
28 30 10
32 31 6
23 29
