36 88
0 3 6
29 0 20
0 10 18
2 0 16
22 0 3
0 14 16
1 17 16
4 1 17
26 1 18
12 1 2
1 16 15
1 8 15
32 2 4
2 14 20
2 5 10
33 3 4
26 3 3
3 15 3
28 3 20
34 3 16
17 4 13
19 4 20
4 33 20
4 29 6
4 8 11
24 5 13
5 29 20
10 5 17
18 5 16
16 5 7
6 27 19
24 6 12
26 6 14
6 15 10
13 6 5
6 11 15
25 6 15
31 6 19
22 6 20
32 7 6
7 10 4
30 7 11
7 18 3
8 19 9
26 8 13
8 11 1
8 28 20
20 9 15
15 10 11
10 28 17
10 32 13
23 10 19
10 34 2
10 14 14
11 17 8
11 19 11
35 11 1
12 17 3
12 29 17
15 12 2
13 12 2
28 12 8
12 34 6
13 29 9
13 26 6
13 25 8
18 13 7
17 14 6
14 33 6
29 14 16
15 14 11
26 15 15
15 30 2
16 30 17
16 21 8
29 18 4
32 18 20
19 28 15
32 19 16
20 27 4
23 20 11
22 26 18
33 24 8
35 24 6
28 27 17
27 34 18
34 28 17
31 30 9
21 9
