38 135
22 0 1
36 0 6
17 0 2
0 13 8
0 18 14
19 0 9
4 1 3
32 1 17
1 27 7
1 12 7
15 1 5
19 1 10
9 2 3
2 25 6
3 30 10
3 12 6
3 8 19
10 3 8
3 31 9
14 3 7
4 36 1
4 10 20
4 9 18
4 5 2
4 24 17
6 5 19
5 32 2
5 21 3
5 29 19
12 5 14
5 34 5
13 5 3
5 19 20
6 35 6
32 6 16
16 6 18
6 17 8
8 6 6
14 6 6
6 18 20
37 6 2
15 6 13
7 22 12
36 7 11
11 7 7
9 7 16
14 7 8
7 24 19
30 8 12
8 25 20
28 9 19
9 27 19
9 12 7
9 18 1
9 37 17
10 35 14
26 10 18
23 10 18
10 18 8
10 37 17
36 11 10
11 14 8
11 23 20
11 18 18
15 11 7
12 30 12
12 21 10
12 29 9
12 26 2
13 28 14
13 36 18
17 13 19
31 13 19
18 13 16
14 30 8
14 22 11
14 18 17
14 20 15
14 25 4
15 14 7
34 15 12
15 33 19
15 37 4
28 16 6
16 29 17
16 17 2
23 16 8
16 18 18
16 37 6
16 19 15
17 27 20
17 26 15
23 17 13
32 18 2
18 22 6
36 18 17
18 26 10
34 18 6
18 31 8
18 33 5
19 35 11
19 32 11
22 19 15
33 19 8
28 20 12
32 20 9
20 21 7
20 22 7
29 20 16
36 20 11
20 26 12
20 31 13
24 20 1
22 27 1
34 22 4
22 25 17
35 23 17
23 28 19
23 36 14
33 23 9
24 23 18
36 24 19
24 27 16
25 26 17
25 34 15
25 37 2
26 34 16
26 33 20
32 27 8
31 28 2
29 31 20
30 35 6
30 33 5
35 32 5
34 35 1
11 8
