38 139
0 32 18
29 0 4
0 4 17
14 0 15
23 1 3
1 26 5
20 1 17
1 14 13
1 2 5
1 10 11
21 2 3
2 19 12
13 2 3
37 2 16
25 2 4
30 2 14
2 29 9
3 21 8
3 11 2
3 32 11
8 3 16
3 24 6
4 3 16
3 27 4
28 4 6
4 23 13
4 11 6
12 4 5
15 4 7
30 4 20
8 4 6
4 29 11
4 6 5
5 28 4
33 5 11
12 5 16
9 5 17
36 5 3
7 5 16
6 5 2
5 27 18
5 22 16
28 6 11
6 13 17
6 32 12
18 6 7
7 9 12
8 19 19
13 8 13
23 8 15
36 8 8
8 27 3
10 8 17
23 9 7
30 9 16
9 18 18
35 9 13
22 9 4
10 23 12
30 10 16
10 29 8
10 17 15
21 11 18
11 26 18
32 11 19
11 15 17
11 29 4
35 11 5
14 11 12
21 12 18
29 12 5
24 12 20
35 12 8
21 13 18
18 13 5
35 13 19
31 13 13
28 14 5
14 21 9
14 37 9
32 14 17
14 15 1
14 30 4
17 14 10
14 36 14
14 35 17
34 14 6
22 14 4
28 15 10
19 15 12
23 15 10
16 15 4
15 30 7
23 16 13
29 16 5
37 17 8
17 33 16
17 25 3
17 30 17
36 17 3
24 17 4
18 17 14
35 17 15
22 17 16
18 23 6
19 23 3
20 25 3
20 32 18
29 20 15
27 20 10
22 20 14
21 26 5
36 21 5
24 21 7
31 21 5
27 22 4
23 37 19
26 23 20
30 23 4
23 35 18
24 29 15
36 24 3
24 27 20
28 25 19
25 36 16
28 26 17
30 26 14
31 26 12
34 26 3
27 37 13
32 27 11
27 30 5
28 35 1
32 29 2
36 29 15
29 34 12
37 30 9
30 31 10
34 30 17
16 33
