34 85
21 0 14
9 0 8
0 29 17
0 1 8
19 0 14
10 1 5
24 1 1
1 6 13
1 14 2
19 1 11
2 8 11
31 2 20
2 6 14
25 2 12
4 2 5
2 21 8
2 9 5
2 11 1
2 7 10
2 13 15
3 22 13
14 3 12
3 23 19
3 7 7
4 8 6
10 4 5
4 22 13
4 30 6
4 17 1
30 5 12
5 21 17
6 13 11
7 10 6
7 30 20
16 7 13
7 27 16
7 9 8
7 23 14
7 17 8
7 13 10
7 12 17
8 10 10
26 8 10
27 8 19
8 23 8
9 22 1
11 9 8
20 9 12
26 10 5
12 10 15
16 11 19
19 11 19
20 12 12
30 13 7
13 18 2
25 13 3
14 30 20
18 14 8
15 14 1
14 33 6
21 14 17
17 14 7
15 16 13
15 32 13
16 25 14
16 27 6
17 31 12
17 26 15
18 28 5
18 24 11
18 25 2
18 27 11
19 22 9
32 19 4
20 24 8
21 28 19
21 27 12
32 21 12
22 28 9
22 30 7
22 32 3
25 24 8
29 30 18
29 31 3
31 33 17
14 20
