38 85
17 0 9
9 0 4
8 0 9
0 19 1
3 0 4
1 20 11
27 1 14
1 2 19
1 36 7
1 33 17
1 22 7
18 1 11
34 1 20
2 37 3
11 2 16
3 24 8
16 4 4
22 4 6
34 4 18
4 15 10
21 4 8
5 37 11
7 5 3
20 5 9
5 31 8
18 5 18
20 6 6
6 13 4
16 7 4
8 25 17
35 8 3
8 32 17
21 8 16
10 8 12
19 9 1
9 13 10
9 26 11
31 11 16
27 11 20
11 30 16
12 35 14
12 31 17
12 18 4
30 12 17
21 12 12
13 14 5
13 17 13
13 33 17
14 36 3
32 15 18
21 15 8
31 16 8
35 17 4
20 17 6
17 31 18
18 25 16
18 35 19
30 18 12
34 18 19
25 19 14
31 19 1
36 19 3
28 19 1
20 25 18
20 28 20
25 21 18
21 27 1
24 21 3
29 21 4
27 22 2
36 22 1
23 33 2
32 23 6
34 23 20
24 29 11
25 32 12
26 37 19
35 26 15
27 31 15
32 27 5
28 37 19
28 31 15
31 29 12
29 30 2
37 33 13
24 14
