38 142
0 19 4
16 0 10
10 0 18
0 23 13
0 17 20
0 30 3
2 0 13
21 0 9
13 0 7
9 1 20
1 16 1
15 1 20
21 1 6
27 2 14
2 6 20
12 2 6
34 2 7
10 2 10
2 15 13
13 2 2
14 3 12
3 10 4
3 11 15
3 21 5
4 9 5
4 27 2
4 6 4
4 8 6
4 16 10
33 4 9
10 4 16
11 4 9
29 4 11
4 36 5
5 9 9
5 19 15
5 37 3
5 8 1
5 24 13
16 5 12
25 5 8
5 18 8
28 5 13
5 22 5
6 12 14
6 24 5
6 10 12
6 11 18
6 28 19
6 22 16
15 6 4
7 27 6
31 7 15
7 16 9
7 11 4
36 7 9
7 35 17
13 7 16
12 8 9
8 24 5
8 23 20
34 9 14
20 9 14
30 9 2
10 27 18
31 10 6
16 10 4
10 11 4
18 10 11
36 10 13
10 15 10
11 37 15
24 11 2
25 11 12
35 11 14
12 27 13
25 12 5
36 12 12
35 12 7
12 30 12
16 13 12
25 13 13
20 13 12
23 13 14
29 13 19
18 13 3
13 32 15
14 28 11
14 36 9
14 35 1
14 26 6
21 14 1
15 19 1
15 35 7
15 32 9
37 16 9
16 24 15
25 16 15
20 16 6
17 16 5
18 16 7
22 16 20
25 17 17
29 17 3
28 17 10
21 17 19
18 29 5
19 25 16
19 36 2
19 21 15
20 37 15
31 21 10
21 23 3
29 21 11
21 28 5
36 21 19
31 22 18
29 22 16
22 30 12
30 23 16
24 27 11
31 24 15
25 24 18
27 25 4
37 25 7
25 34 5
25 32 13
26 33 17
26 29 2
26 28 6
35 26 15
26 32 13
28 33 18
28 36 20
31 29 17
30 29 14
36 30 18
30 32 19
35 31 3
36 32 14
33 37 13
33 34 9
34 3
