33 91
0 18 4
10 0 16
0 32 16
1 30 16
15 1 16
6 1 6
1 7 5
1 18 2
1 12 7
32 1 19
13 2 3
19 2 8
16 2 18
3 25 20
3 6 10
8 3 13
3 16 19
5 3 4
10 3 13
4 20 12
4 30 7
25 4 17
4 24 19
23 4 6
5 4 18
4 10 2
5 20 11
5 30 8
24 5 1
26 5 7
5 12 14
17 6 6
6 13 1
6 25 5
6 9 9
23 6 1
6 22 3
6 10 10
28 7 9
7 23 12
31 7 18
11 7 4
10 7 6
25 8 9
29 8 4
9 20 6
9 13 8
15 9 3
9 16 12
9 12 7
32 9 15
30 10 12
13 10 3
29 11 1
18 11 4
12 27 1
13 21 14
30 13 10
28 13 6
13 16 19
18 13 17
28 14 6
25 14 15
14 19 17
14 15 11
20 15 5
15 28 6
25 15 18
27 15 9
16 20 19
16 19 18
23 16 11
31 16 13
17 21 14
26 17 18
17 32 18
18 20 16
22 18 11
31 19 19
20 25 20
21 25 1
21 24 9
21 26 1
24 22 15
31 22 20
32 23 17
28 24 14
31 24 15
26 27 20
27 31 17
27 32 12
22 19
