37 81
16 0 13
10 0 8
0 36 5
22 0 4
24 0 8
0 20 18
0 11 15
0 18 13
2 0 16
5 1 14
27 1 8
28 1 1
9 2 3
16 2 17
32 2 1
2 6 20
27 2 8
3 7 7
4 30 3
4 9 14
5 4 20
17 4 13
4 8 5
16 5 3
5 35 9
22 5 17
5 20 5
27 5 16
15 7 12
7 25 20
7 17 19
31 7 12
8 22 7
24 8 8
8 20 14
14 8 4
11 8 13
30 10 14
31 10 1
10 19 14
19 11 16
23 12 13
12 16 7
12 36 16
12 31 6
12 26 17
29 12 11
19 13 11
13 21 3
14 17 18
14 31 15
26 14 9
32 14 11
18 14 14
14 21 17
31 15 3
17 16 14
16 36 14
16 31 18
34 16 12
17 35 2
18 25 3
18 32 9
19 18 14
19 35 1
30 20 10
20 36 5
21 20 15
25 21 9
35 21 7
36 23 9
23 26 20
24 30 9
32 24 10
34 24 1
27 36 8
27 35 9
34 27 3
30 33 18
32 36 13
35 32 7
28 3
