39 124
0 4 10
28 0 15
0 6 8
0 19 17
10 0 5
0 20 5
1 33 1
24 1 13
25 1 11
1 17 4
22 1 20
18 1 14
4 2 4
2 5 14
2 28 20
2 8 14
2 16 14
2 17 5
2 18 7
33 3 7
3 38 17
11 3 8
3 4 2
3 24 3
6 3 17
3 8 14
3 23 16
22 3 1
9 4 14
4 11 13
4 10 7
16 4 1
4 27 1
13 4 1
5 14 4
5 24 19
5 32 15
5 26 10
22 5 2
6 31 8
6 8 2
10 6 6
6 29 15
6 36 13
26 6 5
7 28 1
29 7 12
20 7 11
7 12 16
8 15 12
28 8 9
8 36 2
9 33 12
13 9 5
21 9 6
25 10 9
10 36 16
10 20 3
10 22 10
15 11 17
11 14 12
34 11 17
11 19 6
32 11 16
17 11 3
23 11 3
33 12 2
35 12 7
12 29 11
17 12 7
12 21 9
13 15 2
13 19 16
25 13 19
13 27 3
26 13 4
21 13 12
18 13 11
14 38 1
34 14 18
14 19 3
29 14 13
20 14 10
18 14 5
15 19 2
15 37 4
26 15 1
25 16 5
38 17 15
28 17 9
17 19 20
17 35 14
17 25 2
31 18 14
24 18 15
18 30 14
19 38 10
34 19 12
32 19 16
20 31 12
35 20 8
36 20 6
20 26 19
33 21 12
24 21 1
21 30 10
21 26 17
23 29 10
23 26 6
31 24 2
25 26 17
26 38 19
31 26 14
35 26 18
27 28 20
28 33 7
28 38 15
32 30 17
30 36 6
31 38 2
31 36 12
33 34 11
36 33 15
38 36 7
37 12
