36 122
0 2 7
35 0 6
0 16 1
18 0 14
21 0 11
0 22 16
10 0 18
1 24 15
1 12 7
16 1 5
17 1 2
5 1 16
1 9 18
4 2 2
2 22 5
3 21 6
3 6 10
4 29 7
5 24 2
5 33 20
26 5 5
5 27 5
14 5 1
9 5 19
20 5 2
22 5 6
5 10 19
33 6 8
27 6 19
16 6 12
8 6 6
6 22 3
6 11 5
10 6 17
7 28 10
7 27 16
35 7 5
7 16 19
7 30 16
32 7 13
20 7 10
7 22 17
8 28 10
24 8 19
8 16 18
17 8 14
8 32 7
33 9 20
16 9 2
18 9 11
9 31 5
15 9 5
11 9 13
34 9 18
10 19 15
33 10 18
16 10 6
10 11 11
28 11 9
26 11 13
21 11 2
31 11 9
11 22 1
27 12 18
12 35 14
12 25 13
12 30 9
12 21 9
13 12 5
13 19 10
24 13 3
13 26 9
13 35 2
15 13 2
19 14 1
14 27 9
32 14 18
15 28 1
15 27 10
17 15 12
15 34 15
16 26 6
16 35 19
17 16 4
17 19 8
17 27 11
17 25 1
17 30 16
17 22 18
18 24 2
33 18 14
20 18 17
19 28 5
26 19 10
19 21 2
19 31 3
19 34 4
27 20 3
25 20 9
34 20 13
27 21 1
21 34 14
22 28 15
22 33 6
27 22 9
22 35 11
22 25 10
22 30 12
24 23 2
31 23 4
34 23 8
33 24 5
24 26 13
25 24 13
24 30 4
25 35 9
26 35 15
27 28 7
30 27 9
27 34 8
30 32 9
35 32 19
23 29
