33 85
0 22 5
1 0 18
3 1 13
1 19 10
10 1 19
31 1 9
8 1 16
32 1 2
2 19 19
30 2 8
32 2 18
13 2 13
3 8 19
4 15 18
19 4 17
4 7 2
4 9 3
8 4 15
4 14 8
4 27 9
20 4 11
4 28 19
15 5 10
25 5 20
5 14 3
16 5 3
5 20 8
5 12 9
6 18 4
11 6 7
6 14 17
22 6 16
7 15 3
7 26 17
23 7 17
20 7 20
15 8 8
19 8 6
9 8 16
8 23 14
8 13 15
19 9 11
26 9 18
9 27 17
23 9 15
10 19 5
11 10 20
10 26 18
10 21 20
11 18 10
11 30 18
13 11 11
28 11 7
16 12 5
13 12 4
12 28 3
13 19 20
28 13 4
14 19 6
14 21 2
16 14 14
30 14 13
19 15 20
15 21 6
29 15 20
32 15 12
31 16 8
21 16 10
16 17 4
17 29 16
18 31 15
21 18 17
20 18 10
19 26 18
19 28 7
20 26 11
20 23 18
20 32 19
31 21 15
22 24 20
22 30 3
30 23 17
26 25 14
30 27 19
28 30 1
24 29
