31 95
2 0 3
19 1 12
29 1 20
1 30 12
1 14 12
28 1 17
21 2 17
2 8 9
11 2 10
13 2 9
3 24 7
21 3 9
4 3 2
3 30 15
12 3 16
3 13 3
3 28 5
25 4 17
15 4 13
22 4 12
30 4 3
5 24 14
30 5 13
9 5 12
5 28 12
6 24 10
6 22 6
29 6 2
7 19 14
7 16 6
11 7 16
7 10 17
7 28 8
25 8 17
8 20 18
8 16 11
8 30 1
8 11 5
10 8 20
24 9 5
9 30 19
10 9 16
28 9 14
24 10 6
17 10 15
15 10 9
10 22 13
10 16 4
12 10 16
10 18 18
27 11 18
11 21 7
20 11 11
23 11 2
11 12 6
12 17 10
19 12 1
12 20 17
12 16 1
13 25 4
13 21 2
13 19 5
13 23 14
13 30 20
13 14 6
13 18 2
24 14 18
23 14 11
29 14 20
30 15 7
15 18 13
15 28 15
27 16 13
21 16 8
19 16 14
26 16 2
27 17 17
18 24 12
18 27 15
18 19 8
19 22 20
19 28 1
21 30 13
22 24 17
27 22 11
22 29 14
26 22 18
27 23 9
23 30 15
24 27 13
24 28 2
28 26 12
27 29 4
30 28 7
30 29 3
6 0
