37 83
15 0 17
0 12 20
0 34 19
32 1 4
27 1 16
12 1 6
2 20 10
2 7 7
6 2 14
2 35 2
2 28 14
16 2 1
7 3 9
3 15 17
35 3 2
3 27 18
21 3 19
4 35 6
34 4 6
5 21 19
10 5 13
5 26 16
8 5 7
6 15 14
32 6 17
6 8 3
30 6 8
36 6 1
7 31 1
18 7 18
20 7 1
33 7 7
22 7 5
7 30 3
21 8 16
8 24 15
16 8 14
31 9 3
18 9 12
9 33 8
9 24 3
13 10 17
20 10 9
23 10 3
15 10 20
10 25 13
10 26 14
10 28 1
11 14 15
29 11 8
23 12 15
29 12 3
12 16 15
22 13 10
13 24 15
14 18 19
32 14 4
14 29 19
15 36 16
16 32 3
17 32 9
28 17 6
18 23 15
22 18 7
34 18 3
19 30 19
36 19 15
20 29 15
20 36 12
23 21 4
24 21 19
32 22 4
35 22 10
22 25 19
24 27 4
24 26 3
25 27 17
30 25 16
26 36 19
35 27 4
29 35 7
35 33 16
34 35 4
19 4
