39 122
0 8 9
0 21 1
29 0 4
16 0 12
34 0 19
9 1 11
1 28 20
1 32 16
1 38 7
2 5 16
2 36 12
19 2 3
10 2 8
31 2 2
2 38 6
3 4 13
3 19 13
17 3 1
18 3 18
3 28 12
3 13 17
3 38 15
12 4 3
29 4 20
24 4 13
4 11 3
14 4 8
4 19 15
17 4 1
37 4 9
4 32 13
5 8 12
5 29 12
35 5 6
17 5 5
5 23 17
32 5 17
6 5 9
6 21 5
29 6 8
7 6 16
7 21 6
7 14 14
35 7 20
20 7 16
7 19 12
7 17 13
22 7 11
34 7 20
7 31 7
7 32 17
8 24 12
15 8 20
8 25 5
12 9 12
9 21 17
9 17 16
9 22 20
9 15 13
31 9 13
13 9 18
10 24 19
10 14 16
33 10 11
10 22 9
30 10 1
21 11 12
24 11 3
11 14 3
35 11 16
11 26 20
12 16 17
15 12 16
12 25 6
23 13 7
30 13 2
20 14 10
34 14 4
15 21 8
15 29 6
15 24 16
15 19 15
17 15 15
22 15 14
15 34 18
15 31 20
15 25 6
15 27 10
15 30 8
37 16 15
16 27 4
24 17 13
19 17 2
24 18 8
18 20 1
34 18 17
31 19 18
20 22 20
28 20 5
20 32 2
21 27 8
30 22 15
23 26 2
25 23 9
24 29 3
30 24 10
25 26 2
26 29 15
37 26 14
31 27 4
38 27 2
28 31 8
28 30 2
35 29 13
29 30 15
30 35 2
30 38 6
31 37 16
31 38 19
34 32 7
38 34 16
38 35 6
33 16
