32 91
0 31 3
0 6 7
8 0 6
0 21 4
1 0 19
31 1 8
1 21 19
28 1 9
1 20 6
1 17 18
12 2 20
8 2 3
21 2 12
13 2 11
2 11 9
2 24 10
20 2 15
26 2 10
3 23 6
4 18 14
4 31 17
4 6 11
4 16 11
4 15 12
4 7 7
4 17 4
5 27 5
5 12 3
16 5 18
21 5 13
13 5 10
25 5 19
18 6 15
10 6 16
6 22 13
26 6 16
8 7 18
19 7 14
11 7 19
7 24 12
26 7 7
8 9 12
8 22 15
26 8 13
14 9 18
9 27 8
12 9 15
16 9 16
28 9 1
30 9 15
20 9 14
26 9 7
30 10 20
10 20 9
10 26 8
21 11 9
11 29 9
28 11 13
18 12 19
12 14 19
21 12 1
12 26 5
13 18 4
14 13 11
13 24 4
14 29 19
30 14 16
24 14 6
14 20 8
29 15 4
19 15 20
28 15 10
15 24 15
25 15 17
31 16 5
19 16 2
26 16 8
18 17 10
17 27 3
30 17 9
26 18 2
31 19 4
27 19 12
19 24 16
21 20 9
21 31 9
24 21 20
22 30 19
22 26 3
25 23 16
26 30 18
30 3
