31 86
22 0 16
24 0 3
0 30 20
0 29 1
27 0 16
11 0 9
13 0 12
1 15 8
2 1 19
26 1 20
2 24 12
28 2 17
24 3 20
3 10 2
3 12 18
3 18 18
23 3 6
5 3 16
3 8 19
4 9 16
4 29 3
27 4 15
4 28 4
8 4 12
4 20 9
5 17 7
18 5 1
5 27 19
5 23 3
15 6 3
6 12 12
15 7 8
10 7 15
7 11 6
7 23 2
7 13 10
15 8 5
8 12 4
8 16 4
23 8 2
8 19 14
8 13 16
9 22 19
24 9 9
26 9 13
16 9 20
9 13 7
9 20 9
10 22 6
10 18 3
11 22 8
23 11 18
12 22 15
25 12 16
12 30 14
12 27 2
14 12 7
13 15 13
13 24 8
13 17 18
18 13 5
29 13 1
13 26 8
25 14 9
14 19 11
28 14 9
15 18 17
27 15 16
15 19 14
25 16 3
17 16 16
17 22 6
24 17 7
17 29 9
17 27 15
19 17 19
21 18 12
25 18 14
29 18 19
27 20 9
25 21 20
22 29 9
23 24 2
23 25 5
26 24 11
26 28 6
2 7
