32 84
27 0 17
4 0 12
26 0 16
0 22 1
12 0 10
31 0 6
27 1 4
1 9 19
24 1 7
1 29 12
8 1 3
1 12 4
28 2 11
2 9 16
2 12 19
2 6 2
9 3 3
3 4 16
29 3 5
6 3 13
13 3 16
4 24 13
4 12 19
13 4 2
20 5 10
6 7 20
6 11 9
29 6 19
30 7 12
7 19 8
24 7 15
7 16 12
29 7 3
25 7 10
13 7 6
22 8 16
9 19 3
10 9 11
9 16 17
15 9 4
10 18 1
10 12 10
10 23 7
10 13 1
27 11 2
18 11 3
11 17 19
11 24 18
11 16 8
24 12 8
20 13 6
13 22 10
17 14 5
29 14 7
14 25 20
14 31 7
15 17 18
15 25 14
16 30 16
16 26 1
24 16 11
16 22 14
16 29 3
25 16 11
17 27 17
24 17 1
22 17 4
19 18 5
18 21 1
25 18 1
18 31 3
19 21 6
19 23 10
31 19 16
22 20 18
28 21 4
21 24 1
21 25 13
29 23 19
26 24 3
25 31 13
26 27 19
29 26 6
29 31 14
28 5
