34 89
30 0 12
0 22 2
21 0 4
17 0 16
18 0 18
28 0 11
0 25 8
7 1 3
27 1 11
1 8 3
29 1 6
31 1 13
5 1 7
1 14 6
18 1 11
2 7 8
2 30 18
10 2 7
22 2 15
26 2 1
14 2 9
4 2 9
20 2 13
2 32 2
3 2 11
30 3 8
23 3 1
3 26 6
28 3 3
4 8 10
6 4 12
4 17 12
5 9 14
5 25 10
10 6 3
6 8 9
6 23 4
6 19 20
6 25 20
27 7 11
7 21 20
18 7 16
28 8 20
21 9 18
22 10 1
21 10 3
27 11 16
22 11 11
31 11 14
19 11 5
26 11 18
14 11 10
28 11 15
30 12 2
23 12 12
12 15 5
12 33 18
12 18 14
30 13 6
14 30 17
22 14 9
14 19 10
20 14 15
14 28 13
23 15 20
15 28 11
16 20 5
24 16 18
17 31 18
17 23 17
17 28 13
23 18 14
19 27 15
19 22 15
31 19 18
23 19 18
19 33 16
20 32 17
29 21 8
31 21 8
21 23 9
22 32 7
22 25 10
29 25 20
28 26 17
28 31 9
33 31 2
32 31 16
32 33 18
9 24
