36 120
0 30 4
22 0 18
0 26 15
7 0 9
30 1 19
29 1 9
1 15 4
6 1 13
2 13 3
2 29 8
2 9 20
26 2 10
2 20 17
2 31 12
28 3 1
3 30 14
3 8 19
25 3 12
33 4 16
4 11 16
4 24 5
20 4 8
31 4 16
4 34 4
4 16 18
4 6 5
30 5 14
26 5 13
5 24 20
16 5 3
6 18 5
14 6 5
6 25 15
26 6 18
27 6 6
7 22 17
10 7 3
7 17 2
26 7 9
7 12 2
8 33 13
8 29 19
19 8 8
9 18 14
30 9 1
22 9 9
9 15 13
9 10 17
9 21 13
25 9 6
26 9 10
35 9 16
32 9 14
10 13 4
10 19 7
10 32 9
11 13 12
18 11 13
11 28 13
11 30 15
11 17 17
11 35 12
34 11 3
32 11 16
18 12 20
28 12 9
12 19 6
12 25 3
12 26 9
12 20 19
32 12 6
29 13 10
24 13 3
13 31 8
27 13 6
14 20 5
14 27 10
15 18 7
15 22 19
20 15 16
15 31 7
15 16 12
16 28 16
16 21 12
16 23 3
16 35 6
27 16 16
28 17 1
17 25 18
27 17 6
28 19 9
30 19 18
25 19 4
19 34 2
20 25 8
34 21 1
27 21 17
28 22 12
30 22 1
25 22 15
22 26 3
23 22 6
22 27 16
23 31 2
33 24 11
26 24 19
31 24 7
25 29 5
25 31 12
26 35 13
26 27 12
26 32 5
29 27 18
30 28 7
33 28 18
29 34 14
35 30 10
34 30 16
32 31 7
33 34 12
7 29
